국문역명,영문역명,전산역명,전산약어,XROIS역코드,KROIS역코드,역키로정,매표단말코드,주소,노선,위도,경도,폐역여부
석항,Seokhang,석항,석항,3900607,650484,650484,0118,강원특별자치도 영월군 중동면 석항역길 15,태백선,37.19743738482001,128.62283906521478,아니오
선릉,Seolleung,선릉,선릉,3900473,230058,230067,0895,서울특별시 강남구 테헤란로 지하 340,분당선,37.50468524570677,127.04893128060968,아니오
선바위,Seonbawi,선바위,선바위,3900472,220124,220124,0866,경기도 과천시 중앙로 지하 440,과천선,37.45181962004792,127.00219253067802,아니오
선부,Seonbu,선부,선부,3901081,270175,270356,,경기도 안산시 단원구 선부광장로 34 (선부동 1074-1),서해선,37.33439899908307,126.80999295361465,아니오
선장,Seonjang,선장,선장,3900326,080282,080278,0242,충청남도 아산시 선장면 신성리 264-2,장항선,36.7681136286056,126.883947352597,예
선정릉,Seonjeongneung,선정릉,선정릉,3901001,230060,230060,,서울특별시 강남구 선릉로 지하 580,분당선,37.5108535531421,127.043641032666,아니오
선평,Seonpyeong,선평,선평,3900589,610137,610137,0199,강원특별자치도 정선군 남면 선평길 7,정선선,37.32166730676176,128.71257039613144,아니오
성균관대,Sungkyunkwan Univ.,성균관대,성균관,3900045,010368,010368,0830,경기도 수원시 장안구 서부로 2149,경부선,37.30034476417817,126.97099887202549,아니오
성남,Seongnam (Gyeonggang Line),성남,성남,3901128,250015,250007,,경기도 성남시 분당구 백현동 545-1,경강선,37.39475405036688,127.11956035381031,아니오
성북차분,,성북차분,성북차,3900873,A30182,A30182,,,,,,아니오
성산,Seongsan,성산,성산,3900272,041646,041508,0382,전라남도 순천시 해룡면 남가2길 40,",전라선,전경삼각",34.92487608830147,127.54602884394369,아니오
성수,Seongsu,성수,성수,3900750,910054,910054,,서울특별시 성동구 아차산로 100,서울 지하철 2호선,37.5445023533666,127.056090470158,아니오
성신여대,Seongshin Women Univ.,성신여대,성신여,3900839,940120,940120,,서울특별시 성북구 동소문로 102,서울 지하철 4호선,37.59281635461053,127.01683162818418,아니오
성주사,Seongjusa,성주사,성주사,3900664,810128,810128,0467,경상남도 창원시 성산구 성주로 1,진해선,35.18782940848005,128.69239100580904,아니오
성환,Seonghwan,성환,성환,3900058,010848,010844,0248,충청남도 천안시 서북구 성환읍 성환1로 237-5,경부선,36.9161089747329,127.126858984345,아니오
세류,Seryu,세류,세류,3900048,010444,010444,0614,경기도 수원시 권선구 정조로 387,경부선,37.24412256887659,127.01372479249429,아니오
세마,Sema,세마,세마,3900050,010511,010511,,경기도 오산시 세마역로 88,경부선,37.18717358272272,127.04341839263114,아니오
세종대왕릉,Sejongdaewangneung,세종대왕릉,세종릉,3900968,250502,250494,,경기도 여주시 능서면 양화로 877,경강선,37.29367431934471,127.57070111754363,아니오
세천,Secheon,세천,세천,3900074,011742,011736,0237,대전광역시 동구 세천로 59,경부선,36.33645893702185,127.49041279596483,아니오
센텀,Centum,센텀,센텀,3900627,750161,750140,0455,부산광역시 해운대구 해운대로 210,동해선,35.1794513213801,129.124562683183,아니오
소래포구,Soraepogu,소래포구,소래포,3900990,100049,100049,,인천광역시 남동구 소래역로 51,수인선,37.4009294005465,126.733519768217,아니오
소사,Sosa,소사,소사,3900303,060110,060084,0806,경기도 부천시 소사로 272,경인선,37.4827477578301,126.795079157163,아니오
소새울,Sosaeul,소새울,소새울,3901074,270017,270199,,경기도 부천시 소사로 120 (소사본동 420-1),서해선,37.46856673567914,126.79726448333938,아니오
소요산,Soyosan,소요산,소요산,3900413,130556,130556,0411,경기도 동두천시 평화로 2925,경원선,37.94882916681197,127.06103980814977,아니오
소이,Soi,소이,소이,3900289,050641,050641,0260,충청북도 음성군 소이면 소이로 402,충북선,36.922533450996696,127.75573538281232,아니오
소정리,Sojeong-ri,소정리,소정리,3900062,011079,011074,0142,세종특별자치시 소정면 소정구길 159,경부선,36.718236225589536,127.15556464351069,아니오
솔안,Solan,솔안,솔안,3900996,601031,601031,,강원특별자치도 태백시 강원남부로 353,영동선,37.16709785437,129.025492845891,아니오
송내,Songnae,송내,송내,3900306,060148,060122,0809,경기도 부천시 송내대로 43,경인선,37.4876750183286,126.75277208908,아니오
송도,Songdo,송도,송도,3900988,100131,100131,,인천광역시 연수구 비류대로 175,수인선,37.4299356700695,126.654626978014,아니오
송도교,Songdogyo,송도교,송도교,0000924,R00001,R00001,,인천광역시 남동구 고잔동 975,광명공항셔틀,37.391678732254036,126.66784920397818,아니오
송정,Songjeong,송정,송정,3900630,750254,750228,0188,부산광역시 해운대구 해운대로 1147,동해선,35.187570,129.201991,아니오
송천,Songcheon,송천,송천,3900247,040208,040208,0367,전북특별자치도 전주시 덕진구 송천동2가 437-11,전라선,35.870127429856,127.121372246686,예
송추,Songchu,송추,송추,3900445,150231,150231,0425,경기도 양주시 장흥면 호국로597번길 23,서울교외선,37.72085882568181,126.97937658332776,아니오
송탄,Songtan,송탄,송탄,3900054,010648,010643,0225,경기도 평택시 송탄공원로 43,경부선,37.0752835515864,127.054299852026,아니오
송포,Songpo,송포,송포,3900188,023501,023367,0337,경상북도 영천시 북안면 송포리 325-1,중앙선,35.943600365629166,128.97596890678682,예
송학,Songhak,송학,송학,3900599,650098,650098,0447,충청북도 제천시 송학면 송학로 282,태백선,37.186746369926524,128.2702671906522,예
수내,Sunae,수내,수내,3900487,230264,230273,0874,경기도 성남시 분당구 성남대로 지하 491,분당선,37.3784530692819,127.114295659971,아니오
수도권철도차량정비단,Metropolitan Train Vehicle Maintenance Workshop,수도권철도차량정비단,수단일반,3900942,X00001,X00001,,경기도 고양시 덕양구 행주로 108-1,,37.6100314333326,126.825058749658,아니오
수리산,Surisan,수리산,수리산,3900453,210034,210034,,경기도 군포시 번영로 385,안산선,37.35063637818701,126.92566134694216,아니오
수색,Susaek,수색,수색,3900358,110082,110081,0387,서울특별시 은평구 수색로 261-1,",경의선,수색직결",37.58073185838836,126.89558493731222,아니오
수색연결,Susaek Junction,수색연결,수색연,3901019,SL0008,SL0008,,서울특별시 은평구 수색동 408-1,",경의선,수색직결",37.588236451489486,126.885155114531,아니오
수색차량사업소,Susaek Junction,수색차량사업소,수색차,3900940,A10082,A10082,,서울특별시 마포구 상암동 1232,,37.5780547971446,126.897622733808,아니오
수서,Suseo (Bundang),수서,수서,3900479,230124,230133,0551,서울특별시 강남구 광평로 지하 270,분당선,37.4873898885833,127.101859891647,아니오
수서기지,Suseo Depot,수서기지,수서기,3900881,B30012,B30012,,서울특별시 강남구 밤고개로5길 46-13,시흥기지선,37.4855001837422,127.107843663632,아니오
수서분기,Suseo HSR Junction,수서분기,수서분,3901129,H30043,H30043,,,",수서평택고속선,GTX-",37.447387913,127.118652399,아니오
수안보온천,Suanbo oncheon,수안보온천,수안온,3901139,280751,280751,0545,,중부내륙선,,,아니오
수원,Suwon,수원,수원,3900047,010415,010415,0003,경기도 수원시 팔달구 덕영대로 924,경부선,37.26545557079705,127.00017756226126,아니오
수원시청,Suwon City Hall,수원시청,수원시,3901012,230500,230500,,경기도 수원시 권선구 효원로 지하 270,분당선,37.2618438200964,127.031256526282,아니오
수유,Suyou,수유,수유,3900835,940064,940064,,서울특별시 강북구 도봉로 지하 338,서울 지하철 4호선,37.6377452757254,127.025356735024,아니오
숙대입구,Sukmyeong Women Univ.,숙대입구,숙대입,3900848,940207,940207,,서울특별시 용산구 한강대로 지하 306,서울 지하철 4호선,37.544642528560225,126.97210113620433,아니오
순열소,,순열소,순열소,3900012,000031,000031,,,,,,아니오
순지청,,순지청,순지청,3900003,000003,000003,,,,,,아니오
순천,Suncheon,순천,순천,3900271,041595,041456,0051,전라남도 순천시 팔마로 135,",전라선,경전",34.945066047534525,127.50563741856291,아니오
순천차량사업소,Suncheon Depot,순천차량사업소,순천차,3900944,A41595,A41595,,전라남도 순천시 덕암길 40,,34.94640748503,127.505788561723,아니오
숭의,Sungui,숭의,숭의,3901048,100173,100173,,인천광역시 미추홀구 숭의동 440-16,수인선,37.46080371750333,126.63842715556699,아니오
승문,Seungmun,승문,승문,3900166,022263,022180,0628,경상북도 영주시 문수면 문평로 261,중앙선,36.74347727227654,128.6304606630742,예
승부,Seungbu,승부,승부,3900562,600692,600692,0161,경상북도 봉화군 석포면 승부길 1162-5,영동선,36.993130800763616,129.083798948394,아니오
시우,Siu,시우,시우,3901083,270205,270387,,경기도 안산시 단원구 원시동 804,서해선,37.31315586547043,126.79568585106163,아니오
시청,Seoul City Hall,시청,시청,3900737,900011,900011,,서울특별시 중구 서소문로 지하 127,서울 지하철 1호선,37.56526295467761,126.97719540622184,아니오
시흥기지,Siheung Depot,시흥기지,시흥기,3900880,B20014,B20014,,경기도 시흥시 봉화로 55,시흥기지선,37.3817517098692,126.74436731791,아니오
시흥능곡,Siheungneunggok,시흥능곡,시흥능,3901079,270135,270316,,경기도 시흥시 시흥대로 327 (능곡동 717),서해선,37.3699199491357,126.80871802109903,아니오
시흥대야,Siheungdaeya,시흥대야,시흥대,3901075,270038,270220,,경기도 시흥시 서해안로 1670번길 6 (대야동 289-21),서해선,37.45005251631949,126.79296341286506,아니오
시흥시청,Siheung City Hall (Seohae Line),시흥시청,시흥청,3901078,270122,270303,,경기도 시흥시 시흥대로 467 (광석동 397),서해선,37.381556667510594,126.80595036794406,아니오
시흥연결,Siheung Connecting Line Junction,시흥연결,시흥연,3900882,H10193,H10000,,서울특별시 금천구 시흥동 765,경부고속선,37.451113877154,126.89598575465371,아니오
시흥차량사업소,Siheung Depot,시흥차량사업소,시흥차,3900941,A10260,A10260,,경기도 시흥시 봉화로 55,,37.3817517098692,126.74436731791,아니오
신갈,Singal,신갈,신갈,3900985,230372,230381,,경기도 용인시 기흥구 기흥로 지하 136,분당선,37.2862211269062,127.111247137416,아니오
신거,Singeo,신거,신거,3900103,013685,013674,0318,경상북도 청도군 청도읍 새마을1길 32,경부선,35.5985260856998,128.765416354929,아니오
신경주분기,Singyeongju HSR Junction,신경주분기,신경분,3901031,H13375,H13119,0998,경상북도 경주시 건천읍 방내리 244-1,",경부고속선,건천연결",35.8214445120154,129.098577574722,아니오
신공덕,Singongdeok,신공덕,신공덕,3900421,140021,140021,0277,서울특별시 노원구 공릉동 429-1,경춘선,37.6289402193985,127.074664216935,예
신광명,,신광명,신광명,3901179,480167,480167,,,,,,아니오
신광양항,Singwangyanghang,신광양항,신광양,3900893,560062,560062,,전라남도 광양시 컨부두로 111,신광양항선,34.89984585598302,127.65146645803674,아니오
신기,Singi,신기,신기,3900576,601275,601266,0263,강원특별자치도 삼척시 신기면 신기역길 89,영동선,37.34598786411894,129.08524352122177,아니오
신길,Singil,신길,신길,3900029,010081,010081,0822,서울특별시 영등포구 영등포로 327,경부선,37.516797004151634,126.91845542947853,아니오
신길온천,Silgiloncheon,신길온천,신길온,3900462,210217,210217,0888,경기도 안산시 단원구 황고개로 2,안산선,37.337579305608,126.767149255014,아니오
신김포공항,Gimpo Airport (Seohae Line),신김포공항,신김포,3901126,270089,270093,,서울특별시 강서구 하늘길 지하 77,서해선,37.560807353,126.804434316,아니오
신내,Sinnae,신내,신내,3900924,140022,140021,,서울특별시 중랑구 신내역로 20,경춘선,37.6127895827334,127.103221871627,아니오
신녕,Sinnyeong,신녕,신녕,3900184,023279,023145,0182,경상북도 영천시 신녕면 장수로 1587,중앙선,36.033269074156784,128.791399611152,예
신능곡,Neunggok (Seohae Line),신능곡,신능곡,3901125,270164,270108,,경기도 고양시 덕양구 토당로 35,서해선,37.619184431,126.821013810,아니오
신답,Sindap,신답,신답,3900748,910021,910021,,서울특별시 성동구 천호대로 232,서울 지하철 2호선,37.5699912240029,127.046819902915,아니오
신당,Sindang,신당,신당,3900788,910496,910496,,서울특별시 중구 퇴계로 431-1,서울 지하철 2호선,37.5656548600944,127.019540709601,아니오
신대곡,Daegok (Seohae Line),신대곡,신대곡,3901127,270182,270000,,경기도 고양시 덕양구 대주로107번길 71-81,서해선,37.631956474,126.809858189,아니오
신대방,Sindaebang,신대방,신대방,3900770,910304,910304,,서울특별시 동작구 대림로 2,서울 지하철 2호선,37.4875665603639,126.913159774272,아니오
신대신호소,Sindae Signal Box,신대신호소,신대신,3901033,P10025,P10025,,경기도 평택시 신대동 240-10,",평택선,평택삼각",36.9995808168097,127.061380459938,아니오
신도,Sindo,신도,신도,3900200,030280,030280,0345,충청남도 계룡시 엄사면 양정향한길 12,호남선,36.28343826854333,127.24157662628618,예
신도림,Sindorim,신도림,신도림,3900031,010106,010106,0823,서울특별시 구로구 경인로 688,경부선,37.508913894910755,126.89131927918511,아니오
신동,Sindong,신동,신동,3900093,013067,013059,0223,경상북도 칠곡군 지천면 신동로7길 37,",경부선,신동화물",35.95543912353264,128.48625731325134,아니오
신동연결,Sindong Connecting Line Junction,신동연결,신동연,3901111,HT0000,HT0000,,경상북도 칠곡군 지천면 덕산리 489-2,",경부고속선,신동연결",35.965164509,128.490089286,아니오
신동화물,Sindonghwamul,신동화물,신동화,3900543,430047,430047,,경상북도 칠곡군 지천면 금호로 272,신동화물선,35.9599587325577,128.451741212937,아니오
신둔도예촌,Sindundoyechon,신둔도예촌,도예촌,3900965,250309,250301,,경기도 이천시 신둔면 남정로 55,경강선,37.31556712289,127.405243123631,아니오
신례원,Sinryewon,신례원,신례원,3900327,080353,080297,0078,충청남도 예산군 예산읍 신례원로212번길 19-12,장항선,36.72699025651272,126.8493908906689,아니오
신리,Sin-li,신리,신리,3900250,040352,040352,0369,전북특별자치도 완주군 상관면 신리 509-6,전라선,35.77339285174256,127.20679379652533,아니오
신림,Sinlim,신림,신림,3900148,021357,021254,0174,강원특별자치도 원주시 신림면 정암길 12,중앙선,37.218325638430215,128.09114974934045,예
신망리,Sinmang-ri,신망리,신망리,3900418,130774,130774,0416,경기도 연천군 연천읍 연신로483번길 1,경원선,38.132548568177725,127.0784780988629,아니오
신보성,Boseong (new),신보성,신보성,3901173,470804,470000,0569,전라남도 보성군 보성읍 우산리 83-5,",경전선,목포보성",34.759422813326346,127.08587775376193,아니오
신사,Sinsa,신사,신사,3900814,930213,930213,,서울특별시 강남구 도산대로 지하 102,서울 지하철 3호선,37.5164318791198,127.020326779905,아니오
신선대,Sinseondae,신선대,신선대,3900680,870061,870061,0729,부산광역시 남구 북항로 97,우암선,35.10826125184894,129.08599657009137,아니오
신설동,Sinseoldong,신설동,신설동,3900743,900059,900059,0285,서울특별시 동대문구 왕산로 지하 1,서울 지하철 1호선,37.576011506485045,127.0244153747119,아니오
신성,Sinseong,신성,신성,3900333,080666,080597,,충청남도 홍성군 홍성읍 대학길 179,장항선,36.56783603167148,126.6622642922913,아니오
신소사,Sosa (Seohae Line),신소사,신소사,3901072,270000,270182,,경기도 부천시 소사로 284 (소사동 43-51),서해선,37.482492657425986,126.7951380226608,아니오
신수원,Suwon (Bundang Line),신수원,신수원,3901014,230529,230529,,경기도 수원시 팔달구 덕영대로 924,분당선,37.266530235402,126.998857883846,아니오
신시흥시청,Siheung City Hall (Gyeonggang Line),신시흥시청,신시흥,3901178,480068,480068,,,경강선,,,아니오
신신천,Sincheon (Seohae Line),신신천,신신천,3901076,270052,270234,,경기도 시흥시 신천로 지하 92,서해선,37.4392608996271,126.78677825922806,아니오
신신현,Sinhyeon (Seohae Line),신신현,신신현,3901077,270102,270267,,경기도 시흥시 시흥대로 819 (미산동 700-1),서해선,37.40956533043598,126.78784514476824,아니오
신안양,,신안양,신안양,3901181,480223,480223,,,,,,아니오
신암,Sinam,신암,신암,3900083,012415,012407,,경상북도 김천시 봉산면 신암1길 50-69,경부선,36.162278568124904,128.01069922816467,아니오
신용산,Sinyongsan,신용산,신용산,3900850,940226,940226,,서울특별시 용산구 한강대로 지하 112,서울 지하철 4호선,37.52927943251196,126.968005758679,아니오
신원,Sinwon,신원,신원,3900127,020393,020359,0322,경기도 양평군 양서면 신원역길 7,중앙선,37.5255265578252,127.373060483252,아니오
신이매,Imae (Gyeonggang Line),신이매,신이매,3900960,250023,250015,,경기도 성남시 분당구 이매동 129-2,경강선,37.394725754436685,127.12724810010673,아니오
신이문,Sinimun,신이문,신이문,3900391,130157,130157,0839,서울특별시 동대문구 한천로 472,경원선,37.601711383303595,127.06736849711145,아니오
신인덕원,Indeogwon (Gyeonggang Line),신인덕원,신인덕,3901183,480277,480277,,,경강선,,,아니오
신인천,Incheon (Suin Line),신인천,신인천,3901050,100199,100199,,인천광역시 중구 차이나타운로26번길 12-17,수인선,37.47643303918891,126.61740306111018,아니오
신정네거리,Sinjeongnegeori,신정네거리,신정네,3900795,920046,920046,,서울특별시 양천구 중앙로 지하 261,서울 지하철 2호선 신정지선,37.5197990810285,126.852992548128,아니오
신진영,Jinyeong,신진영,신진영,3900900,880140,8A0140,0510,,경전선,,,아니오
신창,Sinchang,신창,신창,3900323,080216,080194,0281,충청남도 아산시 신창면 행목로 50,장항선,36.7695092489691,126.95106106404353,아니오
신창원,Sinchangwon,신창원,신창원,3900662,810048,810048,0465,경상남도 창원시 의창구 차상로150번길 76,진해선,35.23321175044354,128.63975601396197,아니오
신천,Sincheon,신천,신천,3900756,910131,910131,,서울특별시 송파구 올림픽로 지하 140,서울 지하철 2호선,37.5115675138814,127.086373999938,아니오
신초지,Choji (Seohae Line),신초지,신초지,3901082,270191,270373,,경기도 안산시 단원구 중앙대로 620,서해선,37.31971318405374,126.80781868192804,아니오
신촌,Sincheon,신촌,신촌,3900355,110031,110031,0385,서울특별시 서대문구 신촌역로 30,경의선,37.559682826365226,126.94215099521153,아니오
신탄리,Sintan-ri,신탄리,신탄리,3900420,130888,130888,0265,경기도 연천군 신서면 고대산길 4,경원선,38.21263208635223,127.1391926324156,아니오
신탄진,Sintanjin,신탄진,신탄진,3900070,011524,011519,0009,대전광역시 대덕구 신탄진로 807,경부선,36.449636829326955,127.4281850017958,아니오
신태인,Sintaein,신태인,신태인,3900216,031179,031179,0032,전북특별자치도 정읍시 신태인읍 정신로 1163,호남선,35.68806943936877,126.88399472887579,아니오
신판교,Pangyo (Gyeonggang Line),신판교,신판교,3900959,250007,250000,0536,경기도 성남시 분당구 판교역로 160,경강선,37.3947750884379,127.110949861363,아니오
신포,Sinpo,신포,신포,3901049,100188,100188,,인천광역시 중구 우현로 지하 3,수인선,37.468371068495,126.624560702076,아니오
신풍,Sinpung,신풍,신풍,3900274,041763,041614,0384,전라남도 여수시 율촌면 여순로 458-1,전라선,37.5001172648423,126.909841512117,예
신해운대,Sinhaeundae,신해운대,신해운,3900629,750189,750199,0127,부산광역시 해운대구 장산로 427,동해선,35.1816965744224,129.177031594245,아니오
신현,Sinhyeon,신현,신현,3900528,310154,310154,0703,경상북도 문경시 마성면 신현리 2-2,문경선,36.6766570097537,128.128386427382,아니오
신흥리,Sinheung-ri,신흥리,신흥리,3900222,031543,031543,0356,전라남도 장성군 북일면 오산리 44-17,호남선,35.3845044338091,126.79766810943,예
심천,Simcheon,심천,심천,3900078,012016,012008,0245,충청북도 영동군 심천면 심천로5길 5,경부선,36.23738996468621,127.7201807112521,아니오
심포리,Simpo-ri,심포리,심포리,3900569,601034,601034,0716,강원특별자치도 삼척시 도계읍 심포남길 113,영동선,37.18594314310712,129.0382029655567,예
쌍룡,Ssangnyong,쌍룡,쌍룡,3900601,650177,650177,0116,강원특별자치도 영월군 한반도면 용정원길 9,태백선,37.174800353685136,128.32888969512274,아니오
쌍문,Ssangmun,쌍문,쌍문,3900834,940049,940049,,서울특별시 도봉구 도봉로 지하 486-1,서울 지하철 4호선,37.6488482879582,127.034879828177,아니오
쌍용나사렛,Ssangyong,쌍용나사렛,쌍용나,3900319,080029,080029,,충청남도 천안시 서북구 쌍용19로 20,장항선,36.7937241002089,127.121350265204,아니오
아미,Ami,아미,아미,3901108,260037,280029,,경기도 이천시 부발읍 아미리,중부내륙선,37.26207005480302,127.50911123156024,아니오
아산,Asan,아산,아산,3900320,080045,080045,0503,충청남도 아산시 배방읍 희망로 90,장항선,36.7920475946957,127.104115015054,아니오
아신,Asin,아신,아신,3900129,020471,020429,0324,경기도 양평군 옥천면 아신역1길 23,중앙선,37.51392363045285,127.44319173472542,아니오
아우라지,Auraji,아우라지,아우라,3900592,610387,610387,0202,강원특별자치도 정선군 여량면 여량6길 17,정선선,37.472900026522,128.7208991156669,아니오
아중,Ajung,아중,아중,3900249,040281,040281,0368,전북특별자치도 전주시 덕진구 동부대로 420,전라선,35.8295211443979,127.176137627925,예
아포,Apo,아포,아포,3900087,012700,012692,0311,경상북도 김천시 아포읍 국사길 140-19,경부선,36.158282554483016,128.257729243324,아니오
아현동,Ahyeon-dong,아현동,아현동,3900781,910437,910437,,서울특별시 마포구 신촌로 지하 270,서울 지하철 2호선,37.5571203282779,126.955710425363,아니오
아화,Ahwa,아화,아화,3900190,023601,023467,0339,경상북도 경주시 서면 심곡로 41,중앙선,35.898311305498645,129.05162787954214,아니오
안강,An-gang,안강,안강,3901038,8B0190,751337,0534,경상북도 경주시 안강읍 갑산리 900-2,동해선,35.9704135572676,129.233226382309,아니오
안국,Anguk,안국,안국,3900805,930122,930122,,서울특별시 종로구 율곡로 지하 62,서울 지하철 3호선,37.5767210681084,126.985823116051,아니오
안동,Andong,안동,안동,3901102,022558,022558,0526,경상북도 안동시 송현동 648,중앙선,36.57498647660945,128.67486019270646,아니오
안동열주,,안동열주,안동열,3900017,000043,000043,,,,,,아니오
안락,Allak,안락,안락,3900625,750119,750107,0453,부산광역시 동래구 안연로98번길 57,동해선,35.1960212179166,129.100548998053,아니오
안산,Ansan,안산,안산,3900461,210195,210195,0858,경기도 안산시 단원구 중앙대로 462,안산선,37.3271258064744,126.788591517064,아니오
안산차량,Ansan Depot,안산차량,안산차,3900867,A10231,A10231,,,,,,아니오
안양,An-yang,안양,안양,3900039,010239,010239,0135,경기도 안양시 만안구 만안로 232,경부선,37.401434634351,126.923002981072,아니오
안양운동장,Anyang Stadium,안양운동장,안양운,3901182,480252,480252,,,경강선,,,아니오
안인,Anin,안인,안인,3900586,601845,601836,0444,강원특별자치도 강릉시 강동면 대동길 151,영동선,37.73786887844233,128.97881151191092,아니오
안정,Anjeong,안정,안정,3900162,022115,021997,0626,경상북도 영주시 안정면 안정로60번길 128,중앙선,36.84480324850918,128.57410244484834,예
안중,Anjung,안중,안중,3901145,460378,460378,0540,경기도 평택시 안중읍 송담리 산 13-1,",서해선,평택",36.971379675534344,126.93875851160303,아니오
안평,Anpyeong,안평,안평,3900223,031601,031601,0357,전라남도 장성군 장성읍 잠암길 7,",호남선,장성화물",35.33206562474738,126.77951815584044,아니오
압구로데오,Apgujeongrodeo,압구로데오,로데오,3900999,230041,230041,,서울특별시 강남구 압구정로 지하 402,분당선,37.5272934293339,127.040512750612,아니오
압구정,Apgujeong,압구정,압구정,3900813,930198,930198,,서울특별시 강남구 압구정로 지하 172,서울 지하철 3호선,37.526818951209,127.028189566374,아니오
압록,Amnok,압록,압록,3900264,041196,041086,0273,전라남도 곡성군 오곡면 섬진강로 1097,전라선,35.20084251500293,127.37279235802563,아니오
앙성온천,AngseongOncheon,앙성온천,앙성온,3901116,280358,280358,0532,충청북도 충주시 앙성면 돈산리 300-3,중부내륙선,37.091880665097065,127.78726813243382,아니오
앵남,Aengnam,앵남,앵남,3900728,882809,882865,0496,전라남도 화순군 화순읍 지강로 646,경전선,35.0504047684113,126.906278168681,예
야당,Yadang,야당,야당,3901041,110289,110289,,경기도 파주시 소리천로 10,경의선,37.71263219640508,126.76145788482506,아니오
야목,Yamok,야목,야목,3901092,101120,101120,,경기도 화성시 매송면 야목리 792-2,수인선,37.2617477129974,126.883251651389,아니오
야탑,Yatap,야탑,야탑,3900484,230222,230231,0872,경기도 성남시 분당구 성남대로 지하 903,분당선,37.411370476071504,127.12875315147713,아니오
약목,Yagmok,약목,약목,3900090,012903,012895,0230,경상북도 칠곡군 약목면 칠곡대로 635,경부선,36.03781209207173,128.36384310457527,아니오
약수,Yaksu,약수,약수,3900810,930161,930161,,서울특별시 중구 다산로 지하 122,서울 지하철 3호선,37.5545595077178,127.010822839027,아니오
양동,Yangdong,양동,양동,3900137,020845,020753,0171,경기도 양평군 양동면 양동역길 19,중앙선,37.4202989125633,127.75467956308577,아니오
양보,Yangbo,양보,양보,3900704,881323,881220,0486,경상남도 하동군 양보면 하성길 13-6,경전선,35.089672580479,127.843749984562,예
양산화물,Yangsanhwamul,양산화물,양산화,3900678,860035,860035,,경상남도 양산시 물금읍 증산리 1609,양산화물선,35.3020110573105,129.011562455205,아니오
양수,Yangsu,양수,양수,3900126,020346,020312,0269,경기도 양평군 양서면 목왕로 55-10,중앙선,37.546002846617,127.32905764583181,아니오
양원,Yangwon,양원,양원,3900561,600655,600655,0731,경상북도 봉화군 소천면 분천리 113-2,영동선,36.96401309526134,129.09148124755345,아니오
양자동,Yangjadong,양자동,양자동,3900652,751325,751299,0463,경상북도 경주시 강동면 인동리 727-2,동해남부선,35.990889,129.255040,예
양재,Yangjae,양재,양재,3900819,930277,930277,,서울특별시 서초구 남부순환로 지하 2585,서울 지하철 3호선,37.4839350146888,127.034543959569,아니오
양정,Yangjeong,양정,양정,3900511,300479,300479,0427,경상북도 상주시 외서면 연봉리 125-2,경북선,36.50814495408144,128.16744097318414,예
양주,Yangju,양주,양주,3900405,130354,130353,0407,경기도 양주시 평화로 919,경원선,37.77419171738338,127.0447156742423,아니오
양천구청,Yangcheon-gu Office,양천구청,양천구,3900794,920027,920027,,서울특별시 양천구 목동로3길 지하 33,서울 지하철 2호선 신정지선,37.5126974758134,126.866064234206,아니오
양평,Yangpyeong,양평,양평,3900130,020524,020479,0091,경기도 양평군 양평읍 역전길 30,중앙선,37.49284125777156,127.4918884886794,아니오
양학동,Yanghak-dong,양학동,양학동,3900655,751446,751446,0725,경상북도 포항시 북구 학잠동 60-3,동해남부선,36.0258481967295,129.351619889592,예
어등,Eodeung,어등,어등,3900523,301016,301016,0206,경상북도 예천군 보문면 옥계천로 610-10,경북선,36.71495978043642,128.5598962495535,아니오
어천,Eocheon,어천,어천,3901091,101094,101094,,경기도 화성시 매송면 화성로 2227,수인선,37.2497828505126,126.909057466453,아니오
업동,Eop-dong,업동,업동,3900176,022801,022667,0630,경상북도 의성군 의성읍 업동길 69-13,중앙선,36.38616685026646,128.68579190815774,예
여수엑스포,Yeosu EXPO,여수엑스포,엑스포,3900279,041993,041804,0053,전라남도 여수시 망양로 2,전라선,34.75480313351758,127.74908610714564,아니오
여수차량사업소,Yeosu Depot,여수차량사업소,여수차,3900951,A41993,A41993,,전라남도 여수시 망양로 2,,34.754367616193534,127.74954906629743,아니오
여주,Yeoju,여주,여주,3900969,250556,250548,,경기도 여주시 교동로 80,경강선,37.28293881632769,127.62846712938618,아니오
여천,Yeocheon,여천,여천,3900276,041866,041709,0139,전라남도 여수시 시청로 200,전라선,34.77945254187589,127.66431393339954,아니오
역곡,Yeokgok,역곡,역곡,3900302,060095,060069,0805,경기도 부천시 역곡로 1,경인선,37.4852872521451,126.811870585481,아니오
역삼,Yeoksam,역삼,역삼,3900760,910178,910178,,서울특별시 강남구 테헤란로 지하 156,서울 지하철 2호선,37.5007163091028,127.036618370344,아니오
연교,Yeongyo,연교,연교,3900149,021393,021290,0625,충청북도 제천시 봉양읍 제원로11길 77-16,중앙선,37.18772767925422,128.09624724373927,예
연당,Yeondang,연당,연당,3900602,650253,650253,0195,강원특별자치도 영월군 남면 영월로 792-9,태백선,37.184836597289,128.39593860019755,아니오
연무대,Yeonmudae,연무대,연무대,3900534,340090,340090,0220,충청남도 논산시 연무읍 왕릉로70번길 55-1,강경선,36.12401976875033,127.08812259514255,아니오
연산,Yeonsan,연산,연산,3900202,030396,030396,0026,충청남도 논산시 연산면 선비로275번길 31-2,호남선,36.21223259096612,127.20145618210239,아니오
